period,risk_grade,eligible_accounts,excluded_immature_accounts,bad_events,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,outcome_window,eligibility_status,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2017-07,C - Watch,2812,0,621,0.2208392603129445,0.18370744502942443,0.03713181528352008,1.202124716706896,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-07
2017-07,D - High,4207,0,1181,0.2807226051818398,0.22464741661904908,0.0560751885627907,1.2496142150518537,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-07
2017-07,E - Very High,3127,0,1126,0.3600895426926767,0.29973547776669557,0.06035406492598111,1.2013577617693918,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-07
2017-08,A - Low,1868,0,185,0.09903640256959315,0.0852319318273173,0.013804470742275851,1.1619636026817293,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-08
2017-08,B - Moderate,3244,0,542,0.16707768187422933,0.1382386758940788,0.028839005980150545,1.2086174928516211,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-08
2017-08,C - Watch,2963,0,647,0.21835977050286873,0.18383988545973845,0.03451988504313028,1.1877714673113755,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-08
2017-08,D - High,4360,0,1123,0.25756880733944953,0.22475425946342587,0.03281454787602367,1.1460018953783768,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-08
2017-08,E - Very High,3028,0,1044,0.34478203434610305,0.2987102921552332,0.04607174219086985,1.154235536574439,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-08
2017-09,A - Low,1750,0,228,0.13028571428571428,0.08523193182731728,0.045053782458397,1.5286021505376348,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-09
2017-09,B - Moderate,2796,0,475,0.16988555078683834,0.13812705430735409,0.031758496479484255,1.2299223467751415,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-09
2017-09,C - Watch,2489,0,583,0.2342306147047007,0.18374399339326125,0.05048662131143944,1.274766104617007,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-09
2017-09,D - High,3474,0,981,0.2823834196891192,0.22394620737543827,0.0584372123136809,1.2609430764581464,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-09
2017-09,E - Very High,2863,0,1072,0.37443241355221796,0.30136525522582736,0.0730671583263906,1.2424538232572229,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-09
2017-10,A - Low,1705,0,202,0.11847507331378299,0.08523193182731728,0.033243141486465705,1.390031538341961,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-10
2017-10,B - Moderate,2761,0,472,0.17095255342267293,0.13805639109496678,0.03289616232770615,1.238280619005008,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-10
2017-10,C - Watch,2266,0,484,0.21359223300970873,0.18357006635213974,0.03002216665756899,1.163546090352105,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-10
2017-10,D - High,3012,0,764,0.2536520584329349,0.2233579144293376,0.030294144003597312,1.1356304927944754,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-10
2017-10,E - Very High,2151,0,717,0.3333333333333333,0.3003907974544847,0.0329425358788486,1.1096655961434374,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-10
2017-11,A - Low,1846,0,224,0.12134344528710726,0.08523193182731728,0.03611151345978998,1.4236852630884056,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-11
2017-11,B - Moderate,2863,0,451,0.1575270695075096,0.13796957151798248,0.019557497989527134,1.141752255764439,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-11
2017-11,C - Watch,2286,0,457,0.199912510936133,0.18310105691668133,0.016811454019451666,1.091815166458059,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-11
2017-11,D - High,3058,0,754,0.24656638325703073,0.22292313642494457,0.023643246832086157,1.1060600851542681,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-11
2017-11,E - Very High,2033,0,638,0.31382193802262665,0.30154170334201175,0.012280234680614899,1.0407248302457406,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-11
2017-12,A - Low,1634,0,218,0.13341493268053856,0.08523193182731728,0.048183000853221275,1.5653163059924728,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-12
2017-12,B - Moderate,2511,0,442,0.17602548785344485,0.1381335805226724,0.03789190733077244,1.2743135100632035,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-12
2017-12,C - Watch,1870,0,394,0.2106951871657754,0.18357172274469336,0.027123464421082044,1.1477540441171576,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-12
2017-12,D - High,2436,0,595,0.2442528735632184,0.22352857279921753,0.020724300764000864,1.0927143250836941,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-12
2017-12,E - Very High,1594,0,496,0.3111668757841907,0.30172402610203364,0.009442849682157084,1.0312963134031752,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-12
