policy_version,policy_version_name,application_period,policy_decision,accounts,matured_accounts,observed_bad_accounts,observed_bad_rate_matured,outcome_status,exposure,avg_pd,expected_loss,exceptions,overrides,approve_cutoff,manual_upper_cutoff,segment_overlay_enabled,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-08,MANUAL_REVIEW,47,47,5,0.10638297872340426,ASSESSABLE,291525.0,0.24829349488064636,32297.228581629,14,1,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-08
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-09,APPROVE,28,28,7,0.25,ASSESSABLE,162275.0,0.13892910345520243,8242.549891747418,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-09,MANUAL_REVIEW,29,29,3,0.10344827586206896,ASSESSABLE,155400.0,0.24676959570257348,16870.104646177504,13,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-10,APPROVE,87,87,16,0.1839080459770115,ASSESSABLE,761275.0,0.1383245005042434,40319.762158074234,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-10,MANUAL_REVIEW,35,35,5,0.14285714285714285,ASSESSABLE,201275.0,0.2482826491996807,22132.74814684652,5,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-11,APPROVE,155,155,23,0.14838709677419354,ASSESSABLE,1550125.0,0.13747625943777536,75779.53314364313,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-11,MANUAL_REVIEW,54,54,16,0.2962962962962963,ASSESSABLE,514775.0,0.2454038931712533,54743.69259317602,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-12,APPROVE,180,180,22,0.12222222222222222,ASSESSABLE,1930725.0,0.13481395308150876,91260.78856477057,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2008-12,MANUAL_REVIEW,73,73,18,0.2465753424657534,ASSESSABLE,636250.0,0.24379151694411774,64862.12421535287,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2008-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-01,APPROVE,199,199,22,0.11055276381909548,ASSESSABLE,1827500.0,0.13296727504111683,87422.90973086198,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-01,MANUAL_REVIEW,70,70,19,0.2714285714285714,ASSESSABLE,642625.0,0.24471328068956721,68880.81729145063,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-02,APPROVE,216,216,24,0.1111111111111111,ASSESSABLE,1963650.0,0.13666011848683765,93317.81197990723,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-02
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-02,MANUAL_REVIEW,86,86,17,0.19767441860465115,ASSESSABLE,751275.0,0.2423432678207523,79366.00240027547,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-02
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-03,APPROVE,240,240,29,0.12083333333333333,ASSESSABLE,2319850.0,0.13658123695623742,110981.61803786966,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-03
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-03,MANUAL_REVIEW,84,84,12,0.14285714285714285,ASSESSABLE,741450.0,0.2413192735257359,75147.66710109937,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-03
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-04,APPROVE,253,253,30,0.11857707509881422,ASSESSABLE,2405475.0,0.12996002388369782,106669.44844428787,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-04
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-04,MANUAL_REVIEW,80,80,19,0.2375,ASSESSABLE,674000.0,0.24659443957730948,72237.49075213043,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-04
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-05,APPROVE,286,286,36,0.1258741258741259,ASSESSABLE,2828675.0,0.13473118912226367,132592.83483795996,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-05
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-05,MANUAL_REVIEW,73,73,15,0.2054794520547945,ASSESSABLE,614625.0,0.23979110659475972,61527.92726704598,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-05
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-06,APPROVE,321,321,33,0.102803738317757,ASSESSABLE,2901050.0,0.1339645980333499,133804.86896548804,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-06
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-06,MANUAL_REVIEW,85,85,25,0.29411764705882354,ASSESSABLE,691250.0,0.2383525790321756,70716.56998542772,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-06
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-07,APPROVE,326,326,43,0.13190184049079753,ASSESSABLE,3159850.0,0.13541407727642985,149932.3541033854,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-07
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-07,MANUAL_REVIEW,85,85,15,0.17647058823529413,ASSESSABLE,716300.0,0.24905519211646762,78689.61957493683,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-07
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-08,APPROVE,343,343,40,0.11661807580174927,ASSESSABLE,3437725.0,0.13003910334309,152903.49237500125,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-08
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-08,MANUAL_REVIEW,103,103,10,0.0970873786407767,ASSESSABLE,880925.0,0.23771194166126408,88316.04174265152,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-08
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-09,APPROVE,393,393,44,0.11195928753180662,ASSESSABLE,4017825.0,0.1327124836677434,179763.94071654062,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-09,MANUAL_REVIEW,114,114,22,0.19298245614035087,ASSESSABLE,1089400.0,0.23697571151359179,110170.5651130769,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-10,APPROVE,457,457,66,0.14442013129102846,ASSESSABLE,4943775.0,0.13169521509963958,226358.5435722663,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-10,MANUAL_REVIEW,147,147,34,0.23129251700680273,ASSESSABLE,1345675.0,0.24456304294666242,137621.97106221036,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-11,APPROVE,508,508,70,0.1377952755905512,ASSESSABLE,5432225.0,0.13324727526096014,252559.99900911917,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-11,MANUAL_REVIEW,154,154,27,0.17532467532467533,ASSESSABLE,1416650.0,0.24526158443857723,150932.61376162857,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-12,APPROVE,513,513,49,0.09551656920077972,ASSESSABLE,5791375.0,0.13177684640595688,251348.2299992651,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2009-12,MANUAL_REVIEW,145,145,22,0.15172413793103448,ASSESSABLE,1335100.0,0.24282065113192897,138128.32345321268,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2009-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-01,APPROVE,514,514,67,0.1303501945525292,ASSESSABLE,5980075.0,0.13088787922198986,272752.9011882348,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-01,MANUAL_REVIEW,148,148,25,0.16891891891891891,ASSESSABLE,1405875.0,0.2416596439554686,145838.01394339977,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-02,APPROVE,518,518,49,0.0945945945945946,ASSESSABLE,5817475.0,0.1350474520642032,270025.1398905541,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-02
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-02,MANUAL_REVIEW,164,164,26,0.15853658536585366,ASSESSABLE,1642525.0,0.24130974859958923,166250.80553494385,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-02
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-03,APPROVE,603,603,52,0.08623548922056384,ASSESSABLE,6344100.0,0.13487610370787756,295225.63919688197,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-03
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-03,MANUAL_REVIEW,225,225,35,0.15555555555555556,ASSESSABLE,2320650.0,0.23869161425936455,238682.42377058516,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-03
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-04,APPROVE,701,701,62,0.0884450784593438,ASSESSABLE,7699250.0,0.13647822803518278,363159.9003081684,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-04
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-04,MANUAL_REVIEW,211,211,39,0.1848341232227488,ASSESSABLE,1811325.0,0.24228514529632555,189890.89988119714,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-04
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-05,APPROVE,743,743,94,0.126514131897712,ASSESSABLE,8306550.0,0.13647248963247388,392597.2027444844,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-05
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-05,MANUAL_REVIEW,246,246,50,0.2032520325203252,ASSESSABLE,2301600.0,0.23929320409606028,236247.48936212357,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-05
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-06,APPROVE,827,827,123,0.1487303506650544,ASSESSABLE,8771400.0,0.13601370565017318,407199.52288548625,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-06
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-06,MANUAL_REVIEW,278,278,73,0.26258992805755393,ASSESSABLE,2398150.0,0.24083997221516473,246924.92983186673,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-06
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-07,APPROVE,911,911,102,0.1119648737650933,ASSESSABLE,9441175.0,0.13353151214570147,435371.44139392674,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-07
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-07,MANUAL_REVIEW,293,293,57,0.1945392491467577,ASSESSABLE,2495325.0,0.23924692153710478,253401.45438002152,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-07
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-08,APPROVE,852,852,104,0.12206572769953052,ASSESSABLE,9145750.0,0.13684881039495866,428728.4093597856,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-08
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-08,MANUAL_REVIEW,323,323,68,0.21052631578947367,ASSESSABLE,2956125.0,0.2450890855869104,315869.36340463883,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-08
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-09,APPROVE,870,870,144,0.16551724137931034,ASSESSABLE,9390475.0,0.1316000727896476,425067.5417441426,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-09,MANUAL_REVIEW,319,319,62,0.19435736677115986,ASSESSABLE,2862125.0,0.24133220659553525,297025.3262356718,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-09
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-10,APPROVE,906,906,122,0.1346578366445916,ASSESSABLE,10164325.0,0.13338238383823242,461676.41580695007,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-10,MANUAL_REVIEW,326,326,67,0.20552147239263804,ASSESSABLE,2967800.0,0.24254741253103354,315635.81002939714,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-10
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-11,APPROVE,937,937,102,0.10885805763073639,ASSESSABLE,10699750.0,0.1301058671239028,467377.9390196726,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-11,MANUAL_REVIEW,287,287,73,0.25435540069686413,ASSESSABLE,2781725.0,0.24173186060359467,292505.4135425035,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-11
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-12,APPROVE,1028,1028,108,0.10505836575875487,ASSESSABLE,11552900.0,0.13265069584509925,515900.0593615412,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2010-12,MANUAL_REVIEW,307,307,53,0.17263843648208468,ASSESSABLE,2736100.0,0.24470801149979607,291075.94622967084,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-12
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2011-01,APPROVE,1079,1079,131,0.12140871177015755,ASSESSABLE,12033000.0,0.13291112951017878,549570.8839124074,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2011-01,MANUAL_REVIEW,301,301,55,0.18272425249169436,ASSESSABLE,2791575.0,0.24137075033934657,285139.7480376235,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-01
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2011-02,APPROVE,1032,1032,124,0.12015503875968993,ASSESSABLE,12016950.0,0.13222240709928115,542740.1348119685,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-02
scenario_3_overlay_20,Scenario 3 20% plus DTI/FICO overlay,2011-02,MANUAL_REVIEW,266,266,45,0.16917293233082706,ASSESSABLE,2584325.0,0.24181526591367022,267232.0617848147,0,0,0.2,0.35,True,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-02
